,backyard_informal_grid
15210,0.0
15211,0.0
15212,0.0
15213,0.0
15214,0.0
15215,0.0
15216,0.0
15217,0.0
15218,0.0
15219,0.0
15220,0.0
15221,0.0
15222,0.0
15223,0.0
15224,0.0
15225,0.0
15226,0.0
15227,0.0
15228,0.0
15229,0.0
15230,0.0
15231,0.0
15232,0.0
15233,0.0
15234,0.2000559139107195
15235,0.411866965341639
15236,0.0
15237,0.0
15238,0.0
15239,0.0
15240,0.0
15241,0.0
15242,0.0
15243,0.0
15244,0.0
15245,0.0
15246,0.0
15247,0.0
15248,0.0
15249,0.0
15250,0.0
15251,0.0
15252,0.278407244401498
15253,0.1337737333302458
15254,0.0
15255,0.0
15256,0.0
15257,0.1742113536392883
15258,1.33123896706277
15259,6.705652865334555
15260,16.14276027162171
15261,7.560496314949553
15262,2.11631541969151
15263,6.971497840077014
15264,1.51492728852308
15265,0.007553069862678737
15266,0.1955549226220211
15267,10.89806253123639
15268,12.15158251203833
15269,133.4254314641064
15270,113.3750254845959
15271,25.83141998953833
15272,0.1014118352409775
15273,0.0
15274,0.0
15275,0.0
15276,0.0
15277,0.0
15278,0.0
15279,0.0
15280,0.0
15281,0.0
15282,0.1142826165523221
15283,48.98933232799374
15284,107.7943797308706
15285,119.4011646690728
15286,115.7328673923138
15287,102.9665011734754
15288,12.01294131932355
15289,2.401298620742634
15290,1.828029960422452
15291,21.68189011606871
15292,11.47236975247879
15293,4.290966211095579
15294,0.1011662967344457
15295,0.5793820087438292
15296,0.1309336261660143
15297,0.1159260613324176
15298,0.1159260613324176
15299,0.1159260613324176
15300,0.1159260613324176
15301,0.03936981606618558
15302,0.0
15303,0.0
15304,0.0
15305,0.0
15306,0.0
15307,0.0
15308,0.0
15309,0.0
15310,0.0
15311,0.0
15312,0.0
15313,0.0
15314,0.0
15315,0.0
15316,0.0
15317,0.0
15318,0.0
15319,0.0
15320,0.0
15321,0.0
15322,0.0
15323,0.0
15324,0.0
15325,0.0
15326,0.0
15327,0.0
15328,0.0
15329,0.0
15330,0.0
15331,0.0
15332,0.0
15333,0.0
15334,0.0
15335,0.0
15336,0.0
15337,0.0
15338,0.0
15339,0.0
15340,0.0
15341,0.0
15342,0.0
15343,0.0
15344,0.0
15345,0.0
15346,0.0
15347,0.0
15348,0.0
15349,0.0
15350,0.0
15351,0.0
15352,0.0
15353,0.0
15354,0.0
15355,0.0
15356,0.0
15357,0.0
15358,0.0
15359,0.0
15360,0.0
15361,0.0
15362,0.0
15363,0.0
15364,0.0
15365,0.0
15366,0.0
15367,0.0
15368,0.0
15369,0.0
15370,0.0
15371,0.0
15372,0.0
15373,0.0
15374,0.006968315179429222
15375,0.05078253173449344
15376,0.0
15377,0.0
15378,0.0
15379,0.0
15380,0.0
15381,0.0
15382,0.0
15383,0.0
15384,0.0
15385,0.0
15386,0.0
15387,0.0
15388,0.0
15389,0.03615179183586768
15390,0.2758426675988135
15391,0.01903119361922237
15392,4.46352523972349
15393,0.1270316790389238
15394,0.0
15395,0.4731451447435369
15396,1.00952332739199
15397,0.5445505393744813
15398,1.073690505588558
15399,1.912304625790287
15400,0.6765887827688529
15401,5.485994436096063
15402,8.230465629436164
15403,1.17744452641569
15404,2.051541615098085
15405,0.5096373339440186
15406,0.9744313502466219
15407,0.8236137056469803
15408,17.74062921891209
15409,102.3593724032386
15410,99.77157625549678
15411,148.5155386287874
15412,1.970656452843796
15413,0.0
15414,0.0
15415,0.0
15416,0.0
15417,0.0
15418,0.0
15419,0.0
15420,0.0
15421,0.0
15422,8.653030366794127
15423,121.9986365051387
15424,140.2297075405259
15425,93.51544407022372
15426,80.44312869209753
15427,78.5919103206101
15428,28.45616770056426
15429,0.0
15430,0.0
15431,0.9013169941556409
15432,52.20452954387203
15433,27.44619660110115
15434,0.1011662967344457
15435,0.1011662967344457
15436,0.2076384388710742
15437,0.1162148746024001
15438,0.1159260613324176
15439,0.1159260613324176
15440,0.110518675780365
15441,0.0
15442,0.0
15443,0.0
15444,0.0
15445,0.0
15446,0.0
15447,0.0
15448,0.0
15449,0.0
15450,0.0
15451,0.0
15452,0.0
15453,0.0
15454,0.0
15455,0.0
15456,0.0
15457,0.0
15458,0.0
15459,0.0
15460,0.0
15461,0.0
15462,0.0
15463,0.0
15464,0.0
15465,0.0
15466,0.0
15467,0.0
15468,0.0
15469,0.0
15470,0.0
15471,0.0
15472,0.0
15473,0.0
15474,0.0
15475,0.0
15476,0.0
15477,0.0
15478,0.0
15479,0.0
15480,0.0
15481,0.0
15482,0.0
15483,0.0
15484,0.0
15485,0.0
15486,0.0
15487,0.0
15488,0.0
15489,0.0
15490,0.0
15491,0.0
15492,0.0
15493,0.0
15494,0.0
15495,0.0
15496,0.0
15497,0.0
15498,0.0
15499,0.0
15500,0.0
15501,0.0
15502,0.0
15503,0.0
15504,0.0
15505,0.0
15506,0.0
15507,0.0
15508,0.0
15509,0.0
15510,0.0
15511,0.0
15512,0.0
15513,0.0
15514,0.0
15515,0.0
15516,0.0
15517,0.0
15518,0.0
15519,0.0
15520,0.0
15521,0.0
15522,0.0
15523,0.0
15524,0.0
15525,0.0
15526,0.0
15527,0.0
15528,0.0
15529,0.0
15530,0.0
15531,0.1155631621816455
15532,0.4595844226164069
15533,0.09437434144687548
15534,0.0
15535,0.0
15536,0.0
15537,1.598017407258686
15538,1.262038957349926
15539,0.2670909441817801
15540,0.9297001392566913
15541,1.21709370080149
15542,0.7896802819293455
15543,0.3633295924152114
15544,7.043435231419095
15545,0.003117312623750115
15546,0.0
15547,0.2745763216515918
15548,1.558328938150816
15549,3.809902118895967
15550,24.49984928762589
15551,191.4945818140759
15552,53.53897514022846
15553,71.4904797263486
15554,117.9634794175918
15555,0.4802723307338877
15556,0.0
15557,0.0
15558,0.0
15559,0.0
15560,0.0
15561,0.0
15562,0.0
15563,0.0
15564,1.50833893094252
15565,56.64137291607479
15566,58.79535526849561
15567,48.31120032107643
15568,52.7966109598575
15569,130.00143918682
15570,48.00101690607811
15571,0.0
15572,0.0
15573,0.0
15574,519.8852613308983
15575,10.14221002312452
15576,0.5122990603740601
15577,0.9591507632998612
15578,0.5484134642194525
15579,0.2904538880153825
15580,0.1159260613324176
15581,0.1159260613324176
15582,0.1159260613324176
15583,0.06141493085372827
15584,0.0
15585,0.0
15586,0.0
15587,0.0
15588,0.0
15589,0.0
15590,0.0
15591,0.0
15592,0.0
15593,0.0
15594,0.0
15595,0.0
15596,0.0
15597,0.0
15598,0.0
15599,0.0
15600,0.0
15601,0.0
15602,0.0
15603,0.0
15604,0.0
15605,0.0
15606,0.0
15607,0.0
15608,0.0
15609,0.0
15610,0.0
15611,0.0
15612,0.0
15613,0.0
15614,0.0
15615,0.0
15616,0.0
15617,0.0
15618,0.0
15619,0.0
15620,0.0
15621,0.0
15622,0.0
15623,0.0
15624,0.0
15625,0.0
15626,0.0
15627,0.0
15628,0.0
15629,0.0
15630,0.0
15631,0.0
15632,0.0
15633,0.0
15634,0.0
15635,0.0
15636,0.0
15637,0.0
15638,0.0
15639,0.0
15640,0.0
15641,0.0
15642,0.0
15643,0.0
15644,0.0
15645,0.0
15646,0.0
15647,0.0
15648,0.0
15649,0.0
15650,0.0
15651,0.0
15652,0.0
15653,0.0
15654,0.0
15655,0.0
15656,0.0
15657,0.0
15658,0.0
15659,0.0
15660,0.0
15661,0.0
15662,0.0
15663,0.0
15664,0.0
15665,0.0
15666,0.0
15667,0.0
15668,0.0
15669,0.0
15670,0.0
15671,0.0
15672,0.0
15673,0.003290744785206246
15674,0.7306520682044217
15675,0.09050952680799174
15676,0.0
15677,0.0
15678,0.0
15679,0.0
15680,0.02898938659799885
15681,6.294224828535349
15682,22.53348708402222
15683,0.0
15684,2.844526215970935
15685,2.63363660218406
15686,0.3525249888432562
15687,0.0
15688,0.0
15689,0.3080303831087439
15690,1.194826332740247
15691,8.083838492609752
15692,73.93082024556105
15693,284.1211234331808
15694,64.73856445780636
15695,57.30305539413588
15696,48.08279920531997
15697,52.27628482922248
15698,0.08079735565011958
15699,0.0
15700,0.0
15701,0.0
15702,0.0
15703,0.0
15704,0.0
15705,0.0
15706,1.692274807732895
15707,7.510527603270817
15708,20.15134234492911
15709,20.71073232081556
15710,70.0580213925193
15711,92.01077308931545
15712,0.0
15713,0.0
15714,5.831139093109877
15715,2.150866112975995
15716,10.30630614596994
15717,7.893539914649127
15718,11.35156678373845
15719,7.156036710086323
15720,0.1438524988919964
15721,0.01890070368300558
15722,0.1132814270651519
15723,0.1159260613324176
15724,0.1159260613324176
15725,0.113082926499369
15726,0.01764789948364821
15727,0.0
15728,0.0
15729,0.0
15730,0.0
15731,0.0
15732,0.0
15733,0.0
15734,0.0
15735,0.0
15736,0.0
15737,0.0
15738,0.0
15739,0.0
15740,0.0
15741,0.0
15742,0.0
15743,0.0
15744,0.0
15745,0.0
15746,0.0
15747,0.0
15748,0.0
15749,0.0
15750,0.0
15751,0.0
15752,0.0
15753,0.0
15754,0.0
15755,0.0
15756,0.0
15757,0.0
15758,0.0
15759,0.0
15760,0.0
15761,0.0
15762,0.0
15763,0.0
15764,0.0
15765,0.0
15766,0.0
15767,0.0
15768,0.0
15769,0.0
15770,0.0
15771,0.0
15772,0.0
15773,0.0
15774,0.0
15775,0.0
15776,0.0
15777,0.0
15778,0.0
15779,0.0
15780,0.0
15781,0.0
15782,0.0
15783,0.0
15784,0.0
15785,0.0
15786,0.0
15787,0.0
15788,0.0
15789,0.0
15790,0.0
15791,0.0
15792,0.0
15793,0.0
15794,0.0
15795,0.0
15796,0.0
15797,0.0
15798,0.0
15799,0.0
15800,0.0
15801,0.0
15802,0.0
15803,0.0
15804,0.0
15805,0.0
15806,0.0
15807,0.0
15808,0.0
15809,0.0
15810,0.0
15811,0.0
15812,0.0
15813,0.0
15814,0.0
15815,0.0
15816,0.0
15817,0.0
15818,1.241554721378601
15819,0.4178553207569574
15820,0.1430580062260789
15821,0.0
15822,0.0
15823,0.0
15824,0.0
15825,0.303665392446155
15826,0.3872612178113667
15827,0.1982481437753949
15828,3.468979320443978
15829,0.4600607802654815
15830,0.001772968631303962
15831,0.39192618817385
15832,1.972333128128864
15833,0.0
15834,0.6264331069303495
15835,20.81676931082658
15836,30.05066721451165
15837,139.3161138786243
15838,82.74612466965226
15839,78.36051155422999
15840,96.95945034569084
15841,117.9004571400262
15842,68.06890674525103
15843,0.0
15844,0.0
15845,0.0
15846,0.0
15847,0.0
15848,0.0
15849,0.0
15850,3.140548584319957
15851,11.86816128859385
15852,40.55623741971581
15853,63.17869078811477
15854,1.69011411606302
15855,0.3240881305766637
15856,0.2542169657527096
15857,0.007399820999518552
15858,0.9018267231589657
15859,1.170929575605131
15860,0.0
15861,5.991742937220327
15862,15.10674750049042
15863,12.53799719541254
15864,8.798338077227998
15865,5.380866752964077
15866,34.98087126510716
15867,0.1159260613324176
15868,0.1159260613324176
15869,0.1159260613324176
15870,0.08415846037497453
15871,0.0004490026137059939
15872,0.0
15873,0.0
15874,0.0
15875,0.0
15876,0.0
15877,0.0
15878,0.0
15879,0.0
15880,0.0
15881,0.0
15882,0.0
15883,0.0
15884,0.0
15885,0.0
15886,0.0
15887,0.0
15888,0.0
15889,0.0
15890,0.0
15891,0.0
15892,0.0
15893,0.0
15894,0.0
15895,0.0
15896,0.0
15897,0.0
15898,0.0
15899,0.0
15900,0.0
15901,0.0
15902,0.0
15903,0.0
15904,0.0
15905,0.0
15906,0.0
15907,0.0
15908,0.0
15909,0.0
15910,0.0
15911,0.0
15912,0.0
15913,0.0
15914,0.0
15915,0.0
15916,0.0
15917,0.0
15918,0.0
15919,0.0
15920,0.0
15921,0.0
15922,0.0
15923,0.0
15924,0.0
15925,0.0
15926,0.0
15927,0.0
15928,0.0
15929,0.0
15930,0.0
15931,0.0
15932,0.0
15933,0.0
15934,0.0
15935,0.0
15936,0.0
15937,0.0
15938,0.0
15939,0.0
15940,0.0
15941,0.0
15942,0.0
15943,0.0
15944,0.0
15945,0.0
15946,0.0
15947,0.0
15948,0.0
15949,0.0
15950,0.0
15951,0.0
15952,0.0
15953,0.0
15954,0.0
15955,0.0
15956,0.0
15957,0.0
15958,0.0
15959,0.0
15960,0.0
15961,0.0
15962,0.2294933839465732
15963,0.2882869720167426
15964,0.3393478274441947
15965,0.5181417456285579
15966,0.0
15967,0.0
15968,0.0001877157519419279
15969,1.599510051579903
15970,0.4921022435165679
15971,0.7236482360613572
15972,1.401159638070709
15973,1.022379155711815
15974,0.1943971107678872
15975,51.03142691387525
15976,0.0008403991226038745
15977,0.0
15978,0.246231887948725
15979,29.20126649949302
15980,100.890048394027
15981,28.7566418061744
15982,20.24448934544355
15983,15.08091506372179
15984,99.7337851189794
15985,340.2409127756853
15986,418.3193661165841
15987,102.1995153612605
15988,0.399129423335813
15989,0.09445082458387288
15990,0.0
15991,0.0
15992,0.0
15993,0.0
15994,32.3966111184645
15995,168.6192655956395
15996,69.17374588732305
15997,150.539788207717
15998,0.7440562779301132
15999,0.1611892997086098
16000,0.09916217588370962
16001,79.369410171089
16002,65.58755514281454
16003,32.55179806356814
16004,0.7444497788699419
16005,4.429363018862404
16006,8.639081807384477
16007,2.295680015679047
16008,4.092625824468145
16009,11.68516453572344
16010,18.11365311213094
16011,0.7818100869330623
16012,0.1159260613324176
16013,0.1159260613324176
16014,0.1118691600487501
16015,0.04484517124740738
16016,0.0
16017,0.0
16018,0.0
16019,0.0
16020,0.0
16021,0.0
16022,0.0
16023,0.0
16024,0.0
16025,0.0
16026,0.0
16027,0.0
16028,0.0
16029,0.0
16030,0.0
16031,0.0
16032,0.0
16033,0.0
16034,0.0
16035,0.0
16036,0.0
16037,0.0
16038,0.0
16039,0.0
16040,0.0
16041,0.0
16042,0.0
16043,0.0
16044,0.0
16045,0.0
16046,0.0
16047,0.0
16048,0.0
16049,0.0
16050,0.0
16051,0.0
16052,0.0
16053,0.0
16054,0.0
16055,0.0
16056,0.0
16057,0.0
16058,0.0
16059,0.0
16060,0.0
16061,0.0
16062,0.0
16063,0.0
16064,0.0
16065,0.0
16066,0.0
16067,0.0
16068,0.0
16069,0.0
16070,0.0
16071,0.0
16072,0.0
16073,0.0
16074,0.0
16075,0.0
16076,0.0
16077,0.0
16078,0.0
16079,0.0
16080,0.0
16081,0.0
16082,0.0
16083,0.0
16084,0.0
16085,0.0
16086,0.0
16087,0.0
16088,0.0
16089,0.0
16090,0.0
16091,0.0
16092,0.0
16093,0.0
16094,0.0
16095,0.0
16096,0.0
16097,0.0
16098,0.0
16099,0.0
16100,0.0
16101,0.0
16102,0.0
16103,0.0
16104,0.0
16105,0.0
16106,0.0
16107,0.0
16108,0.0
16109,0.0
16110,0.149171731148938
16111,0.5656665334092532
16112,2.994195033920242
16113,0.0
16114,1.000547579298831
16115,0.6094851068610427
16116,1.736656040817824
16117,3.823339836424207
16118,6.38050996717666
16119,6.924744222854376
16120,17.38794068026261
16121,84.28150540885895
16122,50.5855033577383
16123,16.48830130343608
16124,0.0
16125,81.73955451823562
16126,83.75211049110578
16127,30.40188604562427
16128,113.6947872181158
16129,80.69175568542123
16130,195.9204020100057
16131,296.946648207709
16132,52.14093722432636
16133,59.91783226343615
16134,58.84026559329594
16135,25.12897431762025
16136,0.1390313366956024
16137,0.08196706580842915
16138,0.0
16139,15.24211074623051
16140,107.8441944115068
16141,191.1177486868002
16142,181.4079359429234
16143,48.47185131275191
16144,0.0
16145,0.0
16146,0.0
16147,158.544194393149
16148,178.8309788803809
16149,76.35855811533878
16150,28.94503748174285
16151,13.87893169704904
16152,11.40450990553147
16153,0.4109314344195814
16154,6.295476195980913
16155,7.721416296174215
16156,28.75438931153057
16157,14.22464226763381
16158,0.1538793493051843
16159,0.1863773811817584
16160,0.006582150872657345
16161,0.0
16162,0.0
16163,0.0
16164,0.0
16165,0.0
16166,0.0
16167,0.0
16168,0.0
16169,0.0
16170,0.0
16171,0.0
16172,0.0
16173,0.0
16174,0.0
16175,0.0
16176,0.0
16177,0.0
16178,0.0
16179,0.0
16180,0.0
16181,0.0
16182,0.0
16183,0.0
16184,0.0
16185,0.0
16186,0.0
16187,0.0
16188,0.0
16189,0.0
16190,0.0
16191,0.0
16192,0.0
16193,0.0
16194,0.0
16195,0.0
16196,0.0
16197,0.0
16198,0.0
16199,0.0
16200,0.0
16201,0.0
16202,0.0
16203,0.0
16204,0.0
16205,0.0
16206,0.0
16207,0.0
16208,0.0
16209,0.0
16210,0.0
16211,0.0
16212,0.0
16213,0.0
16214,0.0
16215,0.0
16216,0.0
16217,0.0
16218,0.0
16219,0.0
16220,0.0
16221,0.0
16222,0.0
16223,0.0
16224,0.0
16225,0.0
16226,0.0
16227,0.0
16228,0.0
16229,0.0
16230,0.0
16231,0.0
16232,0.0
16233,0.0
16234,0.0
16235,0.0
16236,0.0
16237,0.0
16238,0.0
16239,0.0
16240,0.0
16241,0.0
16242,0.0
16243,0.0
16244,0.0
16245,0.0
16246,0.0
16247,0.0
16248,0.0
16249,0.0
16250,0.0
16251,0.0
16252,0.0
16253,0.0
16254,0.0
16255,0.0
16256,0.008206226109315654
16257,0.2775030886313247
16258,0.007447703976252094
16259,0.0
16260,0.0
16261,0.0
16262,0.395315156949435
16263,3.165380712366665
16264,1.624320247633356
16265,0.0116257015869167
16266,43.56569141087481
16267,79.87005071469768
16268,68.41670400260644
16269,12.81835812820206
16270,0.0
16271,4.911036866213433
16272,13.30927270900356
16273,24.05486296789297
16274,137.2224064187752
16275,98.21315006304222
16276,66.72953624338165
16277,70.72595077584006
16278,97.11401608535226
16279,61.44366710446138
16280,187.5400143795595
16281,275.6711873286531
16282,3.630924154543058
16283,4.192947309993825
16284,8.278990668457359
16285,57.25921273833997
16286,215.0176482797524
16287,152.5226663528917
16288,7.928730039645504
16289,3.934196066030087
16290,0.0
16291,0.0
16292,0.0
16293,24.91523832663129
16294,95.77140903592773
16295,379.5809477016759
16296,39.55720334593479
16297,18.98851222108546
16298,12.21185724792412
16299,2.670285953528097
16300,14.92703995472356
16301,44.33209954046323
16302,18.75664200383264
16303,11.29249370845179
16304,0.4456519319826117
16305,0.3628942210355375
16306,0.0
16307,0.0
16308,0.0
16309,0.0
16310,0.0
16311,0.0
16312,0.0
16313,0.0
16314,0.0
16315,0.0
16316,0.0
16317,0.0
16318,0.0
16319,0.0
16320,0.0
16321,0.0
16322,0.0
16323,0.0
16324,0.0
16325,0.0
16326,0.0
16327,0.0
16328,0.0
16329,0.0
16330,0.0
16331,0.0
16332,0.0
16333,0.0
16334,0.0
16335,0.0
16336,0.0
16337,0.0
16338,0.0
16339,0.0
16340,0.0
16341,0.0
16342,0.0
16343,0.0
16344,0.0
16345,0.0
16346,0.0
16347,0.0
16348,0.0
16349,0.0
16350,0.0
16351,0.0
16352,0.0
16353,0.0
16354,0.0
16355,0.0
16356,0.0
16357,0.0
16358,0.0
16359,0.0
16360,0.0
16361,0.0
16362,0.0
16363,0.0
16364,0.0
16365,0.0
16366,0.0
16367,0.0
16368,0.0
16369,0.0
16370,0.0
16371,0.0
16372,0.0
16373,0.0
16374,0.0
16375,0.0
16376,0.0
16377,0.0
16378,0.0
16379,0.0
16380,0.0
16381,0.0
16382,0.0
16383,0.0
16384,0.0
16385,0.0
16386,0.0
16387,0.0
16388,0.0
16389,0.0
16390,0.0
16391,0.0
16392,0.0
16393,0.0
16394,0.0
16395,0.0
16396,0.0
16397,0.0
16398,0.0
16399,0.0
16400,0.0
16401,0.0
16402,0.0
16403,0.0
16404,0.0
16405,0.0
16406,0.0
16407,0.0
16408,0.0
16409,0.1117158818390569
16410,0.0
16411,0.01661033575088666
16412,39.22407860931653
16413,47.00194380467276
16414,27.44398442599779
16415,7.479405939410454
16416,0.6625540091806674
16417,3.476223925100888
16418,6.049801197869319
16419,7.667533630537469
16420,66.42748666894042
16421,26.61273023811872
16422,40.18087447363008
16423,174.7915039665015
16424,325.9411165871326
16425,17.82828418696639
16426,15.52478492602712
16427,1.089168126144364
16428,0.0
16429,0.08209728923967656
16430,6.934535922231866
16431,106.439308187847
16432,7.532009507292078
16433,0.01068323659410779
16434,0.0780904121994601
16435,0.7864501648864907
16436,3.261902447289133
16437,0.0
16438,0.0
16439,17.52705779877665
16440,174.77427401838
16441,142.1778357402251
16442,48.70355357775737
16443,3.963160499357633
16444,1.600119931032694
16445,5.036756825547805
16446,8.995032116622781
16447,11.97463934109936
16448,24.67920502718696
16449,9.044762793796727
16450,0.8285861533164758
16451,0.0
16452,0.0
16453,0.0
16454,0.0
16455,0.0
16456,0.0
16457,0.0
16458,0.0
16459,0.0
16460,0.0
16461,0.0
16462,0.0
16463,0.0
16464,0.0
16465,0.0
16466,0.0
16467,0.0
16468,0.0
16469,0.0
16470,0.0
16471,0.0
16472,0.0
16473,0.0
